app,interventionType,isReIntervention,interventionDuration,resolution,timestamp,timezone,timeIntervalUntilReIntervention
instagram,askForTimeLimit,False,6.0,openedApp,1752866968.16016,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752867085.44433,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752867883.372961,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752868082.243383,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752869302.90468,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752869672.529181,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752870883.845766,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752871170.6890059,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752872839.907958,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752873135.302703,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752873382.290055,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752874335.828222,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752874353.68175,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752874358.402262,Europe/Berlin,60.0
instagram,askForTimeLimit,False,6.0,openedApp,1752874638.3233109,Europe/Berlin,540.0
instagram,askForTimeLimit,False,6.0,openedApp,1752874939.146054,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752875114.724887,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752875280.172995,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752875405.62993,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752875982.296922,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752876061.9459,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752876136.6065311,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752876544.272797,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752876748.533459,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752877484.094623,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1752877638.391649,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752878200.299062,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752878396.28694,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752878762.807393,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752879530.589828,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752879586.517298,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752879646.712264,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752879822.479666,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752879955.656163,Europe/Berlin,420.0
instagram,askForTimeLimit,False,6.0,openedApp,1752880069.5067,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752880716.2916589,Europe/Berlin,600.0
instagram,askForTimeLimit,False,6.0,openedApp,1752881530.0191221,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752888515.377661,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752901112.380252,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752906872.11303,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752914959.226746,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752915165.146222,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752916088.282751,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752917088.185673,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752917748.743787,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1752918250.100967,Europe/Berlin,660.0
instagram,askForTimeLimit,False,6.0,openedApp,1752918776.235128,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752919587.576709,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752920271.159186,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752920407.0452862,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752920914.475366,Europe/Berlin,1380.0
instagram,breathingExercise,True,6.0,openedApp,1752922316.5738091,Europe/Berlin,1320.0
instagram,breathingExercise,True,6.0,openedApp,1752923655.927898,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752924296.375987,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752924912.119237,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752925146.1148229,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752926157.419878,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1752926432.070813,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752926885.248084,Europe/Berlin,360.0
instagram,breathingExercise,True,6.0,openedApp,1752927266.886517,Europe/Berlin,1620.0
instagram,askForTimeLimit,False,6.0,openedApp,1752928346.8749108,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752929251.1756191,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752929501.80647,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752930045.561275,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752930058.830013,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752930282.693608,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752930649.500591,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752931032.109348,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752931034.752361,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752931038.060643,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752931959.193311,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752932197.828511,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752932547.1306639,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752932806.266412,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752933098.034665,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752933185.019497,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752933574.339487,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752933638.294496,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752933937.1026878,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752934537.2082129,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1752934657.3639421,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752934850.056416,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752935495.304832,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752935810.145483,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752936115.024723,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752937147.887772,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752937204.093099,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752937538.209179,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752937908.533704,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752938029.556896,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752938449.233557,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752938728.607887,Europe/Berlin,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1752938906.226548,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752939148.610235,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752939411.029788,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752939556.774201,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752939606.83458,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1752939706.787147,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752939740.943602,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752940056.5564342,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752940308.790279,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752940910.022252,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752941064.700691,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752941463.011302,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752941493.057485,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752941609.94066,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752941727.692332,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1752942274.810351,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752942547.561569,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752942939.512923,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752943101.975636,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752943347.056425,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1752943379.7285662,Europe/Berlin,1620.0
instagram,askForTimeLimit,False,6.0,openedApp,1752943431.50475,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752943704.906999,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752943763.117409,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752943834.4469628,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752944029.112926,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752944368.0683842,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752945009.577522,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752945052.7402139,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752945243.7793899,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752945391.0925732,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752946266.3610392,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752947683.023159,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752947797.729193,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752948170.481513,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752948502.203316,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752948563.416671,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752948876.489135,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752949233.19584,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752949382.685073,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1752949593.969561,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1752950118.346201,Europe/Berlin,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1752950189.044128,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752950221.217009,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1752950266.642528,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752950401.686226,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752950473.3839688,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752950524.910785,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752950670.7576408,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1752950763.17691,Europe/Berlin,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1752950828.622673,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752951200.481441,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752951330.1396809,Europe/Berlin,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1752951943.379312,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752951992.9050589,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1752952242.454918,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1752952396.953568,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1752952655.1875181,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752952683.209879,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1752954366.6013808,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752955295.833631,Europe/Berlin,1320.0
instagram,breathingExercise,True,6.0,openedApp,1752956635.5898352,Europe/Berlin,2160.0
instagram,askForTimeLimit,False,6.0,openedApp,1752958092.454845,Europe/Berlin,660.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752958243.7945008,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752958294.680624,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752958476.856069,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752958661.817224,Europe/Berlin,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1752959010.237046,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752959124.810322,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752959262.6388268,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752959265.475284,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752960125.7621841,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1752960743.492031,Europe/Berlin,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1752961051.069773,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1752961879.241992,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752961935.2523088,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752992303.4520369,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752994672.018512,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752994675.228839,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1752995614.973207,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1752995697.625499,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1752996353.738769,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752996754.239428,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1752997122.229195,Europe/Berlin,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1752997604.695884,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1752998054.1795769,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1752998333.285156,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1752998953.940013,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1752999789.508716,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1753001637.895965,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1753001831.167266,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1753004887.365588,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1753005005.358584,Europe/Berlin,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1753005470.295846,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1753005524.960799,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1753005872.3829532,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1753006211.505852,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753006368.1343222,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1753006595.790296,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1753006705.249017,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1753007850.579926,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1753008913.724678,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1753009472.0487561,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753009615.791414,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753009666.8057098,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1753009670.351646,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753009931.737156,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1753010417.067583,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1753011097.1237988,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1753011239.4106488,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1753011781.514511,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1753012141.973442,Europe/Berlin,1620.0
instagram,askForTimeLimit,False,6.0,openedApp,1753012537.021379,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1753012916.901784,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1753013029.4375448,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1753013214.345968,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1753013239.522417,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1753013877.5775099,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1753014135.230946,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1753014763.157843,Europe/Berlin,1620.0
instagram,askForTimeLimit,False,6.0,openedApp,1753014985.754809,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1753015840.197916,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1753016096.1330009,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1753016721.366679,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1753017266.999984,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1753017370.8077002,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1753017570.343667,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1753017662.754974,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1753019165.802861,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1753021632.493135,Europe/Berlin,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1753021981.56171,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1753022834.1278172,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1753023147.307598,Europe/Berlin,960.0
