interventionType,timestamp,resolution,interventionDuration,timezone,app,isReIntervention
breathingExercise,1751761568.989952,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751761592.436718,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751761736.10655,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751762959.207232,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751763427.232867,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751763466.533921,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751763497.147904,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751763537.906995,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751763740.441241,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751763762.269477,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751763793.384095,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751763895.076089,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751764078.997093,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751764178.756802,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751764186.679445,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751764290.925461,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751764314.819505,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751764970.659194,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751766388.8481278,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751766449.907792,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751766654.5842152,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751766833.598081,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751767349.1243591,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751767667.0223951,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751767718.161643,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751767769.654984,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751768270.573801,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751768573.32167,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751768720.611069,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751769143.211604,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751769773.385448,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751770093.3879929,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751771852.3489199,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751771924.1174579,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751772050.505124,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751772177.3376,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751772429.7602348,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751772525.19105,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751773594.531928,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751774342.705684,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751774898.326963,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751775238.3900619,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751775336.986968,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751775476.436626,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751775547.120514,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751775633.4376159,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751775820.724217,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751775927.5809789,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751776149.2910829,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751776473.116111,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751776593.101184,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751776611.5499349,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751776720.328893,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751776800.478369,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751776945.1198559,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751777613.167283,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751783952.4071589,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751787862.875383,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751787888.209491,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751803384.986016,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751804282.7799048,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751804760.918798,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751806749.07973,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751806892.309408,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751807350.5573258,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751807786.612183,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751808931.842442,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751809198.0577722,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751809335.309373,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751809354.368346,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751809682.687882,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751810279.000145,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751811907.6194448,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751811919.17348,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751812355.448134,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751812591.0965319,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751812980.438288,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751813246.293939,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751814146.900751,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751814236.824943,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751817951.195323,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751817960.923758,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751818030.193273,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751818770.717169,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751818863.92587,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751819311.723259,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751820163.06849,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751821477.100222,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751821729.862592,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751821885.0485969,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751822157.369907,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751822424.795384,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751822707.182808,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751823818.532584,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751825258.477563,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751826271.9236488,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751826475.2695289,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751828520.616283,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751828539.5222259,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751828647.680797,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751828830.980583,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751829033.181047,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751829280.8183022,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751829523.655085,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751829552.60604,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751831253.916844,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751831266.713804,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751832051.476184,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751833366.469542,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751834550.505467,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751835234.634482,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751835499.150727,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751839306.517041,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751839785.130687,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751840186.039376,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751840839.012001,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751842728.811878,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751842749.571151,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751843955.206008,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751850192.142514,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751850942.907022,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751853100.751491,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751853224.802571,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751853440.2723489,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751854400.480482,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751855621.512703,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751856245.6974459,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751857355.519587,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751857659.057399,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751857902.836149,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751858471.871749,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751858490.460259,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751859170.604309,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751859320.833561,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751860492.721096,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751860593.676863,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751861238.707213,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751861396.444992,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751861642.43365,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751862203.5818682,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751862260.886271,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751862283.498495,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751862298.612025,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751862500.641463,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751890388.2266889,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751890398.967476,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751890469.0116649,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751890768.731719,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751891494.6370358,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751891545.9589791,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751891614.1377358,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751892062.1086779,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751892370.000893,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751892439.519247,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751892857.564135,openedApp,3.0,America/New_York,instagram,False
