resolution,timestamp,interventionDuration,app,timezone,isReIntervention,interventionType,purpose,timeIntervalUntilReIntervention
closedApp,1752143338.932939,,whastapp,Asia/Singapore,False,,,
openedApp,1752143918.1764011,6.0,whastapp,Asia/Singapore,False,breathingExercise,jabxbdh,240.0
closedApp,1752144201.3793368,,whastapp,Asia/Singapore,False,,,
openedApp,1752144218.158407,6.0,whastapp,Asia/Singapore,True,breathingExercise,habs,300.0
closedApp,1752144283.3758311,,whastapp,Asia/Singapore,False,,,
openedApp,1752144311.544931,6.0,outlook,Asia/Singapore,False,breathingExercise,bjv,
closedApp,1752144386.1033401,,outlook,Asia/Singapore,False,,,
closedApp,1752144699.896476,,outlook,Asia/Singapore,False,,,
dismissedAppOpening,1752148933.10128,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752149025.6769109,6.0,whastapp,Asia/Singapore,False,breathingExercise,666,300.0
closedApp,1752149053.3669071,,whastapp,Asia/Singapore,False,,,
closedApp,1752149070.132973,,whastapp,Asia/Singapore,False,,,
openedApp,1752149092.469665,6.0,outlook,Asia/Singapore,False,breathingExercise,wini,
closedApp,1752149186.635499,,outlook,Asia/Singapore,False,,,
openedApp,1752150802.947198,6.0,whastapp,Asia/Singapore,False,breathingExercise,waiting for dinenr,300.0
closedApp,1752150889.491914,,whastapp,Asia/Singapore,False,,,
closedApp,1752150924.329251,,whastapp,Asia/Singapore,False,,,
openedApp,1752152098.499985,6.0,whastapp,Asia/Singapore,False,breathingExercise,hb,300.0
closedApp,1752152119.096029,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1752152553.5433211,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752154102.679673,6.0,outlook,Asia/Singapore,False,breathingExercise,wini,
closedApp,1752154188.510903,,outlook,Asia/Singapore,False,,,
closedApp,1752155171.429709,,outlook,Asia/Singapore,False,,,
closedApp,1752155493.928606,,outlook,Asia/Singapore,False,,,
openedApp,1752157491.31018,6.0,whastapp,Asia/Singapore,False,breathingExercise,rb,300.0
closedApp,1752157626.1626,,whastapp,Asia/Singapore,False,,,
closedApp,1752158800.950786,,whastapp,Asia/Singapore,False,,,
closedApp,1752159039.741343,,whastapp,Asia/Singapore,False,,,
closedApp,1752159294.801646,,whastapp,Asia/Singapore,False,,,
openedApp,1752159591.155659,6.0,outlook,Asia/Singapore,False,breathingExercise,rhea,
closedApp,1752159637.2061958,,outlook,Asia/Singapore,False,,,
openedApp,1752160174.941757,6.0,whastapp,Asia/Singapore,False,breathingExercise,float,180.0
closedApp,1752160230.5269709,,whastapp,Asia/Singapore,False,,,
closedApp,1752188664.176472,,whastapp,Asia/Singapore,False,,,
openedApp,1752194260.3666801,6.0,microsoftTeams,Asia/Singapore,False,breathingExercise,remorseless,
closedApp,1752194342.913615,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1752194861.0251799,,microsoftTeams,Asia/Singapore,False,,,
openedApp,1752194891.867502,6.0,outlook,Asia/Singapore,False,breathingExercise,work,
closedApp,1752194953.825851,,outlook,Asia/Singapore,False,,,
openedApp,1752195002.1654491,6.0,whastapp,Asia/Singapore,False,breathingExercise,work,300.0
closedApp,1752195082.609879,,whastapp,Asia/Singapore,False,,,
closedApp,1752195244.261549,,whastapp,Asia/Singapore,False,,,
openedApp,1752202188.590342,6.0,whastapp,Asia/Singapore,False,breathingExercise,weifrn,300.0
openedApp,1752202268.655251,6.0,instagram,Asia/Singapore,False,breathingExercise,send,
dismissedAppOpening,1752202945.371882,6.0,microsoftTeams,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1752202962.5721211,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1752203042.267184,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752207375.847093,6.0,whastapp,Asia/Singapore,False,breathingExercise,jsbd ,300.0
closedApp,1752207425.302867,,whastapp,Asia/Singapore,False,,,
closedApp,1752207583.936029,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1752207914.776365,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752208719.547686,6.0,whastapp,Asia/Singapore,False,breathingExercise,funding,300.0
closedApp,1752209083.88138,,whastapp,Asia/Singapore,False,,,
closedApp,1752209318.1488671,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1752209703.952214,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752210138.1955209,6.0,whastapp,Asia/Singapore,False,breathingExercise,mama,300.0
closedApp,1752210302.908993,,whastapp,Asia/Singapore,False,,,
closedApp,1752210345.5148501,,whastapp,Asia/Singapore,False,,,
closedApp,1752210449.82866,,whastapp,Asia/Singapore,False,,,
openedApp,1752210467.484651,6.0,whastapp,Asia/Singapore,True,breathingExercise,fraud,300.0
closedApp,1752210583.864512,,whastapp,Asia/Singapore,False,,,
closedApp,1752210772.321138,,whastapp,Asia/Singapore,False,,,
openedApp,1752210789.126651,6.0,whastapp,Asia/Singapore,True,breathingExercise,hb,180.0
closedApp,1752210952.221101,,whastapp,Asia/Singapore,False,,,
closedApp,1752211915.679874,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1752211946.509667,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752211965.1234322,6.0,whastapp,Asia/Singapore,False,breathingExercise,go,300.0
closedApp,1752211991.315769,,whastapp,Asia/Singapore,False,,,
closedApp,1752212180.861827,,whastapp,Asia/Singapore,False,,,
openedApp,1752212199.706532,6.0,outlook,Asia/Singapore,False,breathingExercise,work,
openedApp,1752212225.958683,6.0,microsoftTeams,Asia/Singapore,False,breathingExercise,work,
closedApp,1752212278.230978,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1752212478.162823,,microsoftTeams,Asia/Singapore,False,,,
openedApp,1752212605.362849,6.0,whastapp,Asia/Singapore,False,breathingExercise,mama,300.0
closedApp,1752212702.338973,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1752214031.034725,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1752214348.4684138,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752215067.297559,6.0,whastapp,Asia/Singapore,False,breathingExercise,mama,180.0
closedApp,1752215084.887084,,whastapp,Asia/Singapore,False,,,
closedApp,1752215253.449177,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1752215269.044153,6.0,whastapp,Asia/Singapore,True,breathingExercise,,
dismissedAppOpening,1752215290.431901,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1752215309.479919,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1752215318.2768211,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752215348.4948,6.0,whastapp,Asia/Singapore,False,breathingExercise,gra,300.0
closedApp,1752215392.073564,,whastapp,Asia/Singapore,False,,,
closedApp,1752215516.072453,,whastapp,Asia/Singapore,False,,,
closedApp,1752215592.7604542,,whastapp,Asia/Singapore,False,,,
closedApp,1752215654.235708,,whastapp,Asia/Singapore,False,,,
openedApp,1752215671.8753781,6.0,whastapp,Asia/Singapore,True,breathingExercise,talk,300.0
closedApp,1752215720.6278229,,whastapp,Asia/Singapore,False,,,
closedApp,1752216018.68607,,whastapp,Asia/Singapore,False,,,
closedApp,1752216113.117539,,whastapp,Asia/Singapore,False,,,
openedApp,1752216130.254705,6.0,whastapp,Asia/Singapore,True,breathingExercise,nah,300.0
closedApp,1752216236.454471,,whastapp,Asia/Singapore,False,,,
openedApp,1752220083.636282,6.0,whastapp,Asia/Singapore,False,breathingExercise,check,240.0
closedApp,1752220189.6286469,,whastapp,Asia/Singapore,False,,,
closedApp,1752220251.1299062,,whastapp,Asia/Singapore,False,,,
closedApp,1752220841.416304,,whastapp,Asia/Singapore,False,,,
openedApp,1752221309.291734,6.0,whastapp,Asia/Singapore,False,breathingExercise,mana,300.0
closedApp,1752221499.775906,,whastapp,Asia/Singapore,False,,,
closedApp,1752221580.407727,,whastapp,Asia/Singapore,False,,,
closedApp,1752221845.035609,,whastapp,Asia/Singapore,False,,,
closedApp,1752221885.6602778,,whastapp,Asia/Singapore,False,,,
closedApp,1752222018.5554771,,whastapp,Asia/Singapore,False,,,
closedApp,1752222071.766254,,whastapp,Asia/Singapore,False,,,
closedApp,1752222871.198942,,whastapp,Asia/Singapore,False,,,
openedApp,1752223302.4353771,6.0,whastapp,Asia/Singapore,False,breathingExercise,hhb,300.0
closedApp,1752223348.158844,,whastapp,Asia/Singapore,False,,,
closedApp,1752223878.9505339,,whastapp,Asia/Singapore,False,,,
closedApp,1752224001.049941,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1752224326.777843,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752224929.588351,6.0,whastapp,Asia/Singapore,False,breathingExercise,hb,300.0
closedApp,1752225005.4479098,,whastapp,Asia/Singapore,False,,,
closedApp,1752225181.758709,,whastapp,Asia/Singapore,False,,,
openedApp,1752225840.845683,6.0,microsoftTeams,Asia/Singapore,False,breathingExercise,work,
closedApp,1752225951.966827,,microsoftTeams,Asia/Singapore,False,,,
openedApp,1752225969.72329,6.0,outlook,Asia/Singapore,False,breathingExercise,martin,
closedApp,1752226043.0844522,,outlook,Asia/Singapore,False,,,
openedApp,1752226126.646425,6.0,whastapp,Asia/Singapore,False,breathingExercise,xm,300.0
closedApp,1752226203.457217,,whastapp,Asia/Singapore,False,,,
closedApp,1752226238.264133,,whastapp,Asia/Singapore,False,,,
closedApp,1752226358.1359591,,whastapp,Asia/Singapore,False,,,
closedApp,1752226380.376925,,whastapp,Asia/Singapore,False,,,
openedApp,1752227304.018455,6.0,whastapp,Asia/Singapore,False,breathingExercise,fotgot,300.0
closedApp,1752227456.431356,,whastapp,Asia/Singapore,False,,,
closedApp,1752227657.756895,,whastapp,Asia/Singapore,False,,,
closedApp,1752227719.2370439,,whastapp,Asia/Singapore,False,,,
closedApp,1752227889.3988671,,whastapp,Asia/Singapore,False,,,
openedApp,1752227906.8696709,6.0,whastapp,Asia/Singapore,True,breathingExercise,talk,300.0
closedApp,1752227925.137222,,whastapp,Asia/Singapore,False,,,
closedApp,1752228016.789887,,whastapp,Asia/Singapore,False,,,
openedApp,1752228328.230904,6.0,whastapp,Asia/Singapore,False,breathingExercise,hey,300.0
closedApp,1752228418.2386022,,whastapp,Asia/Singapore,False,,,
closedApp,1752228508.878432,,whastapp,Asia/Singapore,False,,,
closedApp,1752228616.6728601,,whastapp,Asia/Singapore,False,,,
openedApp,1752228634.5841432,6.0,whastapp,Asia/Singapore,True,breathingExercise,talk,300.0
closedApp,1752228716.834132,,whastapp,Asia/Singapore,False,,,
closedApp,1752228764.162343,,whastapp,Asia/Singapore,False,,,
openedApp,1752229149.980329,6.0,whastapp,Asia/Singapore,False,breathingExercise,gu,300.0
closedApp,1752229231.068927,,whastapp,Asia/Singapore,False,,,
closedApp,1752229261.8663259,,whastapp,Asia/Singapore,False,,,
closedApp,1752229332.9619598,,whastapp,Asia/Singapore,False,,,
closedApp,1752229471.77298,,whastapp,Asia/Singapore,False,,,
closedApp,1752230098.524837,,whastapp,Asia/Singapore,False,,,
openedApp,1752234716.45276,6.0,whastapp,Asia/Singapore,False,breathingExercise,burger,300.0
closedApp,1752234777.0932999,,whastapp,Asia/Singapore,False,,,
closedApp,1752235538.476937,,whastapp,Asia/Singapore,False,,,
openedApp,1752235556.85653,6.0,facebook,Asia/Singapore,False,breathingExercise,fb,
dismissedAppOpening,1752235743.0974169,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1752236247.340605,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752236676.186264,6.0,whastapp,Asia/Singapore,False,breathingExercise,casual,300.0
dismissedAppOpening,1752237033.19327,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
closedApp,1752236774.8302522,,whastapp,Asia/Singapore,False,,,
closedApp,1752237026.447264,,whastapp,Asia/Singapore,False,,,
openedApp,1752237050.83093,6.0,whastapp,Asia/Singapore,False,breathingExercise,javhs,300.0
closedApp,1752237188.7309752,,whastapp,Asia/Singapore,False,,,
closedApp,1752237396.967812,,whastapp,Asia/Singapore,False,,,
openedApp,1752237426.0996199,6.0,facebook,Asia/Singapore,False,breathingExercise,ga,
openedApp,1752237821.126183,6.0,microsoftTeams,Asia/Singapore,False,breathingExercise,tea,
closedApp,1752237930.546729,,microsoftTeams,Asia/Singapore,False,,,
openedApp,1752237948.364116,6.0,outlook,Asia/Singapore,False,breathingExercise,capy,
closedApp,1752237966.142791,,outlook,Asia/Singapore,False,,,
closedApp,1752237991.366263,,microsoftTeams,Asia/Singapore,False,,,
openedApp,1752238451.9781651,6.0,whastapp,Asia/Singapore,False,breathingExercise,jabs,60.0
closedApp,1752238518.1465368,,whastapp,Asia/Singapore,False,,,
openedApp,1752238540.142551,6.0,whastapp,Asia/Singapore,False,breathingExercise,gu,300.0
openedApp,1752239089.4324489,6.0,facebook,Asia/Singapore,False,breathingExercise,nsvs,
dismissedAppOpening,1752239305.559057,6.0,facebook,Asia/Singapore,False,breathingExercise,,
openedApp,1752239360.789579,6.0,facebook,Asia/Singapore,False,breathingExercise,psle,
dismissedAppOpening,1752239599.403157,6.0,facebook,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1752240190.6921859,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752245470.492199,6.0,whastapp,Asia/Singapore,False,breathingExercise,xinmin,300.0
closedApp,1752245656.794323,,whastapp,Asia/Singapore,False,,,
openedApp,1752245672.546478,6.0,instagram,Asia/Singapore,False,breathingExercise,hsks,
closedApp,1752245884.890329,,whastapp,Asia/Singapore,False,,,
openedApp,1752245900.94693,6.0,whastapp,Asia/Singapore,True,breathingExercise,mandy,300.0
openedApp,1752280306.135618,6.0,instagram,Asia/Singapore,False,breathingExercise,shawn lim,
closedApp,1752245920.431546,,whastapp,Asia/Singapore,False,,,
closedApp,1752246265.90569,,whastapp,Asia/Singapore,False,,,
closedApp,1752246448.096751,,whastapp,Asia/Singapore,False,,,
closedApp,1752279387.688256,,whastapp,Asia/Singapore,False,,,
openedApp,1752280542.6025372,6.0,instagram,Asia/Singapore,False,breathingExercise,muffin,
openedApp,1752284279.722223,6.0,whastapp,Asia/Singapore,False,breathingExercise,check,180.0
closedApp,1752284300.765646,,whastapp,Asia/Singapore,False,,,
closedApp,1752284491.507335,,whastapp,Asia/Singapore,False,,,
closedApp,1752284700.344009,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1752285184.2579498,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1752285626.4962292,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752289428.611671,6.0,whastapp,Asia/Singapore,False,breathingExercise,ethan,300.0
closedApp,1752289589.304081,,whastapp,Asia/Singapore,False,,,
closedApp,1752293097.886262,,whastapp,Asia/Singapore,False,,,
openedApp,1752293760.723072,6.0,whastapp,Asia/Singapore,False,breathingExercise,icing,120.0
closedApp,1752293885.355061,,whastapp,Asia/Singapore,False,,,
openedApp,1752293900.905717,6.0,whastapp,Asia/Singapore,True,breathingExercise,mandy,180.0
closedApp,1752293928.669888,,whastapp,Asia/Singapore,False,,,
closedApp,1752295356.7916899,,whastapp,Asia/Singapore,False,,,
openedApp,1752299069.725463,6.0,whastapp,Asia/Singapore,False,breathingExercise,repy wini,180.0
dismissedAppOpening,1752305010.035156,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
closedApp,1752299103.093542,,whastapp,Asia/Singapore,False,,,
openedApp,1752309385.0723228,6.0,whastapp,Asia/Singapore,False,breathingExercise,check,300.0
closedApp,1752309601.653172,,whastapp,Asia/Singapore,False,,,
closedApp,1752309651.162328,,whastapp,Asia/Singapore,False,,,
openedApp,1752309867.84543,6.0,whastapp,Asia/Singapore,False,breathingExercise,google,180.0
closedApp,1752309882.104214,,whastapp,Asia/Singapore,False,,,
closedApp,1752310071.831007,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1752310080.274428,6.0,whastapp,Asia/Singapore,True,breathingExercise,,
openedApp,1752310109.316699,6.0,whastapp,Asia/Singapore,False,breathingExercise,facial,300.0
closedApp,1752310138.727027,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1752314970.72956,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752316872.387465,6.0,whastapp,Asia/Singapore,False,breathingExercise,lingoace,300.0
closedApp,1752316943.364434,,whastapp,Asia/Singapore,False,,,
closedApp,1752317211.609601,,whastapp,Asia/Singapore,False,,,
openedApp,1752318511.1735702,6.0,whastapp,Asia/Singapore,False,breathingExercise,ifg,300.0
closedApp,1752318585.419853,,whastapp,Asia/Singapore,False,,,
closedApp,1752322647.4777632,,whastapp,Asia/Singapore,False,,,
openedApp,1752326080.210205,6.0,whastapp,Asia/Singapore,False,breathingExercise,check,300.0
closedApp,1752326124.151401,,whastapp,Asia/Singapore,False,,,
closedApp,1752326178.424448,,whastapp,Asia/Singapore,False,,,
closedApp,1752326219.149884,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1752329076.632072,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1752360461.979567,6.0,whastapp,Asia/Singapore,False,breathingExercise,kobo,300.0
closedApp,1752360662.2689838,,whastapp,Asia/Singapore,False,,,
openedApp,1752360691.467531,6.0,outlook,Asia/Singapore,False,breathingExercise,cal,
closedApp,1752360962.0908198,,outlook,Asia/Singapore,False,,,
openedApp,1752361179.067622,6.0,whastapp,Asia/Singapore,False,breathingExercise,kobo,300.0
closedApp,1752361357.796114,,whastapp,Asia/Singapore,False,,,
openedApp,1752367634.929193,6.0,whastapp,Asia/Singapore,False,breathingExercise,passion card,300.0
closedApp,1752367703.3170528,,whastapp,Asia/Singapore,False,,,
closedApp,1752368702.7290459,,whastapp,Asia/Singapore,False,,,
closedApp,1752368737.1258311,,whastapp,Asia/Singapore,False,,,
openedApp,1752368756.6045852,6.0,whastapp,Asia/Singapore,True,breathingExercise,ws,300.0
closedApp,1752368868.575286,,whastapp,Asia/Singapore,False,,,
closedApp,1752368959.3550758,,whastapp,Asia/Singapore,False,,,
closedApp,1752369052.946584,,whastapp,Asia/Singapore,False,,,
closedApp,1752369333.3441648,,whastapp,Asia/Singapore,False,,,
openedApp,1752370694.1279712,6.0,whastapp,Asia/Singapore,False,breathingExercise,bean,300.0
closedApp,1752370712.721169,,whastapp,Asia/Singapore,False,,,
closedApp,1752370852.723843,,whastapp,Asia/Singapore,False,,,
closedApp,1752370929.049557,,whastapp,Asia/Singapore,False,,,
openedApp,1752375660.569922,6.0,whastapp,Asia/Singapore,False,breathingExercise,check,60.0
closedApp,1752375725.83643,,whastapp,Asia/Singapore,False,,,
openedApp,1752375745.597028,6.0,whastapp,Asia/Singapore,True,breathingExercise,xy mum,300.0
closedApp,1752375804.290948,,whastapp,Asia/Singapore,False,,,
closedApp,1752375840.873301,,whastapp,Asia/Singapore,False,,,
closedApp,1752376192.07763,,whastapp,Asia/Singapore,False,,,
openedApp,1752379110.8919811,6.0,whastapp,Asia/Singapore,False,breathingExercise,chat,300.0
closedApp,1752379325.2471519,,whastapp,Asia/Singapore,False,,,
openedApp,1752380167.704778,6.0,whastapp,Asia/Singapore,False,breathingExercise,chat,180.0
