resolution,timezone,app,isReIntervention,interventionDuration,timestamp,interventionType,purpose,timeIntervalUntilReIntervention
openedApp,Europe/Vilnius,telegram,False,6.0,1752169860.2004771,breathingExercise,Развлечься,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752177409.456321,breathingExercise,Развлечься,600.0
openedApp,Europe/Vilnius,tikTok,True,6.0,1752178441.894635,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752178429.3861341,,,
closedApp,Europe/Vilnius,tikTok,False,,1752178654.817178,,,
closedApp,Europe/Vilnius,tikTok,False,,1752178892.778061,,,
closedApp,Europe/Vilnius,tikTok,False,,1752179200.613041,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752215326.616945,breathingExercise,В туалете,600.0
closedApp,Europe/Vilnius,instagram,False,,1752215379.258254,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752215589.842829,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752215689.0968819,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752217045.943852,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752217096.990141,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752217112.899807,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752217192.807973,,,
closedApp,Europe/Vilnius,instagram,False,,1752217331.09356,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752217464.239877,breathingExercise,Развлечься,600.0
openedApp,Europe/Vilnius,tikTok,False,6.0,1752219486.766223,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752220092.4404411,,,
openedApp,Europe/Vilnius,tikTok,True,6.0,1752220108.242307,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752220710.03297,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752223748.99107,breathingExercise,Проверять лайки,
openedApp,Europe/Vilnius,telegram,False,6.0,1752230783.0793319,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752233192.0678148,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1752233515.668838,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752233555.840932,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752233594.539349,,,
closedApp,Europe/Vilnius,tikTok,False,,1752233701.708016,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1752233703.424341,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,tikTok,True,6.0,1752234181.702352,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1752234186.155933,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1752239566.506052,breathingExercise,,
closedApp,Europe/Vilnius,tikTok,False,,1752234182.946501,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1752242584.00008,breathingExercise,,
closedApp,Europe/Vilnius,telegram,False,,1752243160.2231112,,,
dismissedAppOpening,Europe/Vilnius,threads,False,6.0,1752243166.3599072,breathingExercise,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752243192.0538201,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1752243400.6317592,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752244380.7953439,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1752244410.512208,,,
closedApp,Europe/Vilnius,telegram,False,,1752246006.489266,,,
closedApp,Europe/Vilnius,telegram,False,,1752246066.564396,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752246357.501892,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1752246373.568345,,,
closedApp,Europe/Vilnius,telegram,False,,1752246401.4005342,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752246787.666593,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1752246816.92221,,,
closedApp,Europe/Vilnius,telegram,False,,1752246914.256497,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1752246917.509408,breathingExercise,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752247085.3313398,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752247180.734482,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752248263.0323539,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752248873.015856,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752248900.971541,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752249107.180778,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752249120.644588,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,tikTok,False,,1752249358.435148,,,
closedApp,Europe/Vilnius,telegram,False,,1752249142.4138,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1752249359.632114,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1752249363.205483,breathingExercise,,
closedApp,Europe/Vilnius,tikTok,False,,1752249548.951477,,,
openedApp,Europe/Vilnius,tikTok,True,6.0,1752249563.31042,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752249638.581235,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752249652.170897,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,tikTok,False,,1752249793.978407,,,
closedApp,Europe/Vilnius,tikTok,False,,1752249893.7137241,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1752249903.7823691,breathingExercise,,
closedApp,Europe/Vilnius,tikTok,False,,1752250076.943262,,,
closedApp,Europe/Vilnius,tikTok,False,,1752250324.3864598,,,
openedApp,Europe/Vilnius,tikTok,True,6.0,1752250343.542385,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752250356.976222,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1752250361.5900679,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1752250365.370532,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1752250433.870619,breathingExercise,,
closedApp,Europe/Vilnius,tikTok,False,,1752250474.8035522,,,
closedApp,Europe/Vilnius,tikTok,False,,1752250620.717335,,,
closedApp,Europe/Vilnius,tikTok,False,,1752250814.012449,,,
closedApp,Europe/Vilnius,tikTok,False,,1752250867.375362,,,
closedApp,Europe/Vilnius,tikTok,False,,1752250960.065824,,,
closedApp,Europe/Vilnius,tikTok,False,,1752251382.6506581,,,
closedApp,Europe/Vilnius,tikTok,False,,1752255321.7505,,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1752257886.147819,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,threads,False,6.0,1752257923.722122,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752258727.1813931,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752259085.027847,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752263342.240285,breathingExercise,Проверять лайки,
dismissedAppOpening,Europe/Vilnius,threads,False,6.0,1752263346.4687982,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,threads,False,6.0,1752264483.392664,breathingExercise,,
openedApp,Europe/Vilnius,threads,False,6.0,1752264531.212821,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,threads,False,,1752265040.927829,,,
dismissedAppOpening,Europe/Vilnius,threads,False,6.0,1752265365.345886,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752265385.868734,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752265631.738521,,,
closedApp,Europe/Vilnius,tikTok,False,,1752266036.1691508,,,
openedApp,Europe/Vilnius,tikTok,True,6.0,1752266051.076411,breathingExercise,Проверять лайки,600.0
openedApp,Europe/Vilnius,tikTok,True,6.0,1752266675.468367,breathingExercise,Проверять лайки,600.0
openedApp,Europe/Vilnius,tikTok,True,6.0,1752267293.4568949,breathingExercise,Развлечься,600.0
openedApp,Europe/Vilnius,tikTok,True,6.0,1752267916.244271,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752266652.4988089,,,
closedApp,Europe/Vilnius,tikTok,False,,1752267277.591605,,,
closedApp,Europe/Vilnius,tikTok,False,,1752267900.734081,,,
closedApp,Europe/Vilnius,tikTok,False,,1752268491.846733,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752268870.791029,breathingExercise,Развлечься,600.0
openedApp,Europe/Vilnius,tikTok,True,6.0,1752269480.227789,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752269466.895687,,,
closedApp,Europe/Vilnius,tikTok,False,,1752270068.8557549,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752270302.191848,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752270325.620197,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752298302.74563,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752298390.080696,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1752299876.2734442,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752299926.138063,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1752299957.953958,,,
closedApp,Europe/Vilnius,telegram,False,,1752300075.3330379,,,
openedApp,Europe/Vilnius,threads,False,6.0,1752301267.0932431,breathingExercise,Проверять лайки,
closedApp,Europe/Vilnius,threads,False,,1752301393.866888,,,
closedApp,Europe/Vilnius,threads,False,,1752301572.015729,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752301633.546372,breathingExercise,Развлечься,
openedApp,Europe/Vilnius,telegram,False,6.0,1752301841.812103,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752301883.4241261,,,
closedApp,Europe/Vilnius,telegram,False,,1752301946.0118861,,,
closedApp,Europe/Vilnius,telegram,False,,1752302069.780057,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752302230.13501,breathingExercise,Развлечься,600.0
openedApp,Europe/Vilnius,telegram,False,6.0,1752302290.138417,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752302347.603135,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752302549.4521441,breathingExercise,Написать сообщение,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1752306916.370706,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752306952.810305,breathingExercise,Оставайтесь в курсе событий,600.0
openedApp,Europe/Vilnius,telegram,False,6.0,1752309236.884893,breathingExercise,Написать сообщение,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1752319702.363946,breathingExercise,,
closedApp,Europe/Vilnius,telegram,False,,1752309668.942919,,,
dismissedAppOpening,Europe/Vilnius,threads,False,6.0,1752319730.502475,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752322489.3082042,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752322530.262408,,,
closedApp,Europe/Vilnius,telegram,False,,1752322561.253423,,,
closedApp,Europe/Vilnius,telegram,False,,1752322582.5801392,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752322865.6423001,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1752322891.745517,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752323854.472745,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752323880.953806,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752324465.91236,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752324519.0878348,,,
closedApp,Europe/Vilnius,telegram,False,,1752324538.788008,,,
closedApp,Europe/Vilnius,telegram,False,,1752324672.157697,,,
closedApp,Europe/Vilnius,telegram,False,,1752324931.666318,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1752329584.168517,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1752330993.685225,breathingExercise,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752331019.167906,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752331051.4315639,,,
dismissedAppOpening,Europe/Vilnius,threads,False,6.0,1752331066.244145,breathingExercise,,
openedApp,Europe/Vilnius,threads,False,6.0,1752331124.714305,breathingExercise,Проверять лайки,
closedApp,Europe/Vilnius,instagram,False,,1752331161.381287,,,
closedApp,Europe/Vilnius,threads,False,,1752331143.407054,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752339557.837006,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,instagram,False,,1752339609.121675,,,
closedApp,Europe/Vilnius,instagram,False,,1752339740.993822,,,
dismissedAppOpening,Europe/Vilnius,threads,False,6.0,1752343345.900132,breathingExercise,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752343619.025048,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752343656.135219,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752344521.998491,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752344537.3787909,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752344876.1135921,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,instagram,False,,1752344905.04072,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752344918.0809178,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752344981.293896,,,
closedApp,Europe/Vilnius,telegram,False,,1752345269.054974,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752345284.725356,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752345306.0499082,,,
closedApp,Europe/Vilnius,instagram,False,,1752345330.6424,,,
closedApp,Europe/Vilnius,instagram,False,,1752345380.718241,,,
closedApp,Europe/Vilnius,instagram,False,,1752345626.36097,,,
closedApp,Europe/Vilnius,instagram,False,,1752345668.364104,,,
dismissedAppOpening,Europe/Vilnius,threads,False,6.0,1752346044.7139459,breathingExercise,,
openedApp,Europe/Vilnius,threads,False,6.0,1752346063.463141,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,threads,False,,1752346092.864146,,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1752346120.222291,breathingExercise,,
closedApp,Europe/Vilnius,threads,False,,1752346191.4587421,,,
closedApp,Europe/Vilnius,threads,False,,1752346317.016193,,,
closedApp,Europe/Vilnius,threads,False,,1752346396.1666698,,,
closedApp,Europe/Vilnius,threads,False,,1752347938.050977,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752353734.147345,breathingExercise,Развлечься,600.0
openedApp,Europe/Vilnius,telegram,False,6.0,1752353758.905428,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752354062.489842,,,
closedApp,Europe/Vilnius,telegram,False,,1752354102.0521832,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752354124.302483,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752354204.881671,,,
closedApp,Europe/Vilnius,instagram,False,,1752354287.652291,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1752354380.954257,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752354430.861538,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752354585.0721478,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752357290.4625459,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1752357810.078493,,,
dismissedAppOpening,Europe/Vilnius,threads,False,6.0,1752357957.3683782,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,threads,False,6.0,1752358077.54726,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752358745.442966,breathingExercise,Проверять лайки,
closedApp,Europe/Vilnius,telegram,False,,1752358867.305235,,,
openedApp,Europe/Vilnius,threads,False,6.0,1752358884.362159,breathingExercise,Развлечься,
openedApp,Europe/Vilnius,telegram,False,6.0,1752385204.875557,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1752385224.966538,,,
closedApp,Europe/Vilnius,telegram,False,,1752385483.549614,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752385500.627863,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752385525.766803,,,
openedApp,Europe/Vilnius,threads,False,6.0,1752385543.526287,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,instagram,False,,1752385824.555578,,,
closedApp,Europe/Vilnius,threads,False,,1752385590.839483,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752385888.893087,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1752385956.523522,,,
closedApp,Europe/Vilnius,telegram,False,,1752386223.531303,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1752389872.741282,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752389890.117749,breathingExercise,Проверять лайки,
closedApp,Europe/Vilnius,telegram,False,,1752389919.854106,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752397600.882376,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752397627.5245972,,,
closedApp,Europe/Vilnius,telegram,False,,1752397746.977036,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752399557.525883,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752399591.179848,,,
closedApp,Europe/Vilnius,tikTok,False,,1752399832.5803661,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1752399835.127222,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752399853.279875,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752399879.89307,,,
closedApp,Europe/Vilnius,telegram,False,,1752400011.457175,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1752400014.053889,breathingExercise,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752400644.42972,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752400679.2456908,,,
openedApp,Europe/Vilnius,threads,False,6.0,1752400704.458826,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,instagram,False,,1752400808.896574,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752400825.9363499,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752400911.868895,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752401054.446389,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752401082.3753672,,,
closedApp,Europe/Vilnius,instagram,False,,1752401131.974277,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1752401134.653836,breathingExercise,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752401724.372489,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752401862.0834599,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752401878.505312,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752401904.426717,,,
closedApp,Europe/Vilnius,tikTok,False,,1752401957.8954082,,,
closedApp,Europe/Vilnius,tikTok,False,,1752402055.056645,,,
openedApp,Europe/Vilnius,threads,False,6.0,1752404895.262971,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,threads,False,,1752405057.4534411,,,
closedApp,Europe/Vilnius,threads,False,,1752405158.041803,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752406364.708292,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752406385.752942,,,
closedApp,Europe/Vilnius,telegram,False,,1752414762.203608,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752414783.796255,breathingExercise,Развлечься,600.0
openedApp,Europe/Vilnius,threads,False,6.0,1752414813.4762511,breathingExercise,Развлечься,
openedApp,Europe/Vilnius,instagram,False,6.0,1752428407.684391,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752428456.108344,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752430836.350002,breathingExercise,Развлечься,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752432274.2116408,breathingExercise,Проверять лайки,600.0
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1752433905.160606,breathingExercise,,
closedApp,Europe/Vilnius,tikTok,False,,1752432764.522691,,,
closedApp,Europe/Vilnius,tikTok,False,,1752433903.996419,,,
closedApp,Europe/Vilnius,telegram,False,,1752430875.976358,,,
closedApp,Europe/Vilnius,telegram,False,,1752430917.154344,,,
closedApp,Europe/Vilnius,telegram,False,,1752430935.6178331,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752433922.963198,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1752434229.749331,,,
closedApp,Europe/Vilnius,telegram,False,,1752434636.6430368,,,
closedApp,Europe/Vilnius,telegram,False,,1752434780.003408,,,
closedApp,Europe/Vilnius,telegram,False,,1752434871.370305,,,
closedApp,Europe/Vilnius,telegram,False,,1752435201.588871,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752435217.5024672,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752435392.6351871,,,
closedApp,Europe/Vilnius,instagram,False,,1752435523.4815822,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752435544.767257,breathingExercise,Проверять лайки,
closedApp,Europe/Vilnius,telegram,False,,1752435625.739759,,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1752435639.885329,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752435657.646471,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752435784.956572,,,
closedApp,Europe/Vilnius,tikTok,False,,1752435830.3348799,,,
closedApp,Europe/Vilnius,telegram,False,,1752435815.922478,,,
closedApp,Europe/Vilnius,telegram,False,,1752436198.53298,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752438606.5844688,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1752438621.0139499,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752469815.787716,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752469867.000331,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1752470074.401495,breathingExercise,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752470104.542303,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1752470140.309641,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752470289.355598,breathingExercise,Проверять лайки,
closedApp,Europe/Vilnius,telegram,False,,1752470327.284936,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1752470333.751888,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1752470478.56996,breathingExercise,,
openedApp,Europe/Vilnius,instagram,False,6.0,1752470496.663989,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1752470509.8876262,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1752470844.008379,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,telegram,False,,1752470905.330867,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1752471004.047327,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1752471117.500587,,,
