timestamp,interventionType,isReIntervention,app,timezone,resolution,interventionDuration,purpose,timeIntervalUntilReIntervention
1752505006.740189,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752505011.6732988,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752505019.561928,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752505025.108212,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752505246.084058,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752505259.427742,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752505260.7166371,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752505264.045364,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752505268.583372,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752506535.193026,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,780.0
1752507769.335463,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,720.0
1752510091.474318,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752510128.153811,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752510144.6678581,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752510202.033273,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752510259.117017,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752513147.871391,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,600.0
1752513441.182514,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752513450.753351,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752513905.3280358,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752516451.8218222,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,720.0
1752518005.119746,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752518013.645462,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752518025.608539,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752518629.493088,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,960.0
1752555454.690275,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752555489.186367,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752555510.979281,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752555513.399262,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752555534.647809,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752555536.881664,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752555647.40733,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,780.0
1752557176.417494,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,660.0
1752558908.062511,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752563035.313645,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,1260.0
1752563205.153856,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752563269.421776,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752563288.3038,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752563322.882643,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752563325.0775251,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752563337.396792,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752563352.482967,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752563385.581203,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752563399.744895,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752563413.685483,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752563415.453539,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752563418.5041308,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752567546.834612,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752567998.419323,askForTimeLimit,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752568136.314395,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568183.297358,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568187.0889602,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568272.846091,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,780.0
1752568602.303,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568657.722402,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568664.126542,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568665.743262,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568724.0421438,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568726.958148,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568728.249124,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568736.977262,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568822.3607202,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568838.354525,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568841.7483459,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568845.843081,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568847.7598162,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568867.13972,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568948.436854,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752568952.799546,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,420.0
1752570458.594537,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752570497.653465,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,780.0
1752570919.397759,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752570984.063437,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752571285.7345061,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752577784.746392,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,600.0
1752578518.3241959,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752578547.2770882,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752578564.852582,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752578567.6417398,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752578569.34053,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752578575.8481212,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752578626.231025,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752578843.693365,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752578935.117563,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,480.0
1752584433.6551762,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,780.0
1752585336.811362,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752585581.74264,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,1020.0
1752587784.184624,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,540.0
1752596610.5051498,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,720.0
1752600583.025835,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,660.0
1752606352.774349,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,600.0
1752639147.741136,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,600.0
1752648521.0459208,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,720.0
1752649622.458095,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,780.0
1752650276.6492271,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,720.0
1752651283.097252,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,660.0
1752652564.653285,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,720.0
1752653307.623482,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,660.0
1752655419.6498132,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,420.0
1752655836.0086331,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752655857.701507,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752655864.39979,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752656602.1648421,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,420.0
1752657048.800634,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752657909.929548,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,660.0
1752659390.975051,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752659479.7506418,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752659679.898571,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752659850.018621,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,420.0
1752660121.510402,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752660134.2924252,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752663313.479175,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,840.0
1752665273.563287,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752663584.532304,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752663662.04678,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752665181.986372,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752665206.7117748,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752665259.741699,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752665259.994479,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752665269.3640141,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752665281.637656,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,60.0
1752666153.883813,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,360.0
1752666300.857379,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752666310.612215,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752666324.507333,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752666329.623282,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752666905.465306,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,540.0
1752670045.3544211,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,3.0,,420.0
1752672547.150419,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752672567.638639,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752672606.006758,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752672656.01764,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752672679.2794452,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752672969.546778,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752672976.8683748,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752672990.914826,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752672997.764834,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752673235.7201529,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752676654.203346,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,420.0
1752677249.083734,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752677255.072163,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752677289.3400779,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752677402.568201,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,600.0
1752678509.5277948,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,480.0
1752680321.738635,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,420.0
1752681786.987596,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,300.0
1752683351.738194,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,360.0
1752686622.9107862,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,600.0
1752687603.5013819,breathingExercise,False,instagram,Asia/Aqtau,openedApp,6.0,Написать сообщение,960.0
1752688361.793768,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,480.0
1752688888.4016662,breathingExercise,False,instagram,Asia/Aqtau,openedApp,6.0,Написать сообщение,1080.0
1752726117.730444,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,480.0
1752728669.4205189,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,360.0
1752732631.860217,breathingExercise,False,instagram,Asia/Aqtau,openedApp,6.0,Написать сообщение,1140.0
1752735662.912266,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,540.0
1752735916.177104,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752735933.6477342,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752735955.583951,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752735993.32269,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752738822.623725,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,960.0
1752740156.34607,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,540.0
1752743709.3498511,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,540.0
1752746060.243231,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,540.0
1752746125.5732222,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752746131.666123,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752746132.6372309,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752746133.192079,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752746713.8717961,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,660.0
1752747024.382833,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752747030.1887689,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752747031.550915,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752747032.901248,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752747804.2430658,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752747815.125947,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752747837.597869,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752748241.134182,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,720.0
1752748920.443746,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752748924.43156,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752748927.60118,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752748947.733208,askForTimeLimit,False,instagram,Asia/Aqtau,dismissedAppOpening,6.0,,
1752749295.1349459,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,420.0
1752752821.248661,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,420.0
1752753548.478075,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,480.0
1752763952.2906141,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,600.0
1752764458.322812,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752764516.307811,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752764630.72191,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752764662.6631541,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752764775.8595471,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752764785.310487,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752764839.15244,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752764846.8404179,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752764852.084297,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752764889.874989,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752765056.8680959,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752765137.787065,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,660.0
1752765902.866345,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,660.0
1752766455.3408,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752766564.381649,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752766584.998663,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752766587.431874,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752766590.324963,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752768294.3003988,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,360.0
1752770641.577522,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,600.0
1752775073.273361,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,960.0
1752773728.3071342,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752778897.35424,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,600.0
1752781968.171914,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,720.0
1752786893.194911,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,600.0
1752787516.773964,breathingExercise,False,instagram,Asia/Aqtau,openedApp,6.0,Написать сообщение,900.0
1752788479.5860472,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752809837.8415542,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752809845.4946961,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,300.0
1752820091.600687,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,300.0
1752826139.368256,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,480.0
1752827208.133816,breathingExercise,False,instagram,Asia/Aqtau,openedApp,6.0,Написать сообщение,540.0
1752829592.161552,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,480.0
1752830154.772471,breathingExercise,False,instagram,Asia/Aqtau,openedApp,6.0,Написать сообщение,540.0
1752831924.153909,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,600.0
1752836728.372093,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,540.0
1752837792.731934,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,420.0
1752842093.995469,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,420.0
1752842993.1223989,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,420.0
1752844829.574,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,720.0
1752847192.621324,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,480.0
1752849283.7630792,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,480.0
1752849571.941718,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752849655.233274,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752849669.231282,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752849672.2502642,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752849706.459221,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752854548.870103,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,480.0
1752855943.9703531,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,540.0
1752857486.720241,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,540.0
1752858389.264583,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,540.0
1752859003.910449,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752859026.791171,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752859050.6685991,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752859134.238369,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752859144.930093,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752859604.326212,askForTimeLimit,False,instagram,Asia/Aqtau,openedApp,6.0,,780.0
1752860634.7649431,askForTimeLimit,False,instagram,Asia/Aqtau,dismissedAppOpening,6.0,,
